"_id","_labels","body","name","phrase","pr0","pr1","pr2","pr3","processed","salience","url","_start","_end","_type","common","rank","score","weight"
"3922",":Noun","","ほか","","9.037847220718568E-6","1.021275226073961E-5","1.1763047134892095E-5","7.818214242844084E-6","","","",,,,,,,
"3923",":Noun","","Hello!","","8.84555259900115E-6","9.995459659447278E-6","1.1512769536277367E-5","7.651869258953782E-6","","","",,,,,,,
"3924",":Noun","","日本国際博覧会協会","","8.653257977283734E-6","9.778167058154945E-6","1.1262491937662643E-5","7.485524275063483E-6","","","",,,,,,,
"3925",":Noun","","共創","","2.4098379954602878E-5","2.8873146425153482E-5","3.5186526154970536E-5","4.011058647082898E-5","","","",,,,,,,
"3926",":Noun","","公益社団法人","","8.268668733848903E-6","9.34358185557028E-6","1.0761936740433191E-5","7.152834307282884E-6","","","",,,,,,,
"3927",":Noun","","観光チャレンジ","","8.076374112131487E-6","9.12628925427795E-6","1.0511659141818468E-5","6.986489323392585E-6","","","",,,,,,,
"3928",":Noun","","トークイベント","","7.884079490414069E-6","8.908996652985618E-6","1.0261381543203741E-5","6.820144339502286E-6","","","",,,,,,,
"3929",":Noun","","大阪","","7.691784868696653E-6","8.691704051693285E-6","1.0011103944589015E-5","6.653799355611986E-6","","","",,,,,,,
"3930",":Noun","","TEAM EXPO 2025 Meeting","","7.499490246979237E-6","8.474411450400954E-6","9.76082634597429E-6","6.487454371721687E-6","","","",,,,,,,
"3931",":Noun","","大阪・関西万博","","7.307195625261819E-6","8.257118849108622E-6","9.510548747359566E-6","6.321109387831386E-6","","","",,,,,,,
"3932",":Noun","","実証事業","","4.504077786092963E-5","7.803365692580583E-5","6.860654875699102E-5","5.20651946424463E-5","","","",,,,,,,
"3933",":Noun","","日本国際博覧会","","6.9226063818269885E-6","7.822533646523955E-6","9.009993550130113E-6","5.988419420050787E-6","","","",,,,,,,
"3934",":Noun","","道頓堀","","6.730311760109571E-6","7.605241045231624E-6","8.75971595151539E-6","5.822074436160488E-6","","","",,,,,,,
"3935",":Noun","","大阪商工会議所","","6.345722516674739E-6","7.17065584264696E-6","8.259160754285937E-6","5.489384468379888E-6","","","",,,,,,,
"3936",":Noun","","道頓堀ナイトカルチャー創造協議会","","6.153427894957322E-6","6.953363241354628E-6","8.008883155671214E-6","5.323039484489589E-6","","","",,,,,,,
"3937",":Noun","","実施 イベント 環境 コラボレーション 地域創生・まちづくり 教育 大日本印刷株式会社","","5.961133273239906E-6","6.736070640062296E-6","7.758605557056487E-6","5.1566945005992894E-6","","","",,,,,,,
"3938",":Noun","","コラボ","","5.768838651522491E-6","6.518778038769964E-6","7.5083279584417605E-6","4.990349516708989E-6","","","",,,,,,,
"3939",":Noun","","TEAM EXPO 2025 Meeting #13","","5.576544029805074E-6","6.301485437477631E-6","7.258050359827037E-6","4.824004532818689E-6","","","",,,,,,,
"3940",":Noun","","Pivot BASE Travel Cafe @Tonbori","","5.3842494080876575E-6","6.0841928361852994E-6","7.007772761212311E-6","4.65765954892839E-6","","","",,,,,,,
"3941",":Noun","","プラスチックごみ","","4.999660164652825E-6","5.649607633600635E-6","6.50721756398286E-6","4.32496958114779E-6","","","",,,,,,,
"3942",":Noun","","3R","","4.807365542935409E-6","5.432315032308304E-6","6.256939965368135E-6","4.158624597257491E-6","","","",,,,,,,
"3943",":Noun","","コラボレーションイベント","","4.6150709212179915E-6","5.2150224310159714E-6","6.006662366753409E-6","3.992279613367191E-6","","","",,,,,,,
"3944",":Noun","","交流","","1.8596326302860582E-5","3.895134435898954E-5","4.2889011097020616E-5","3.892052200818487E-5","","","",,,,,,,
"3945",":Noun","","共創パートナー","","4.0381870560657435E-6","4.563144627138975E-6","5.255829570909234E-6","3.4932446616962924E-6","","","",,,,,,,
"3946",":Noun","","フォトセッション 大阪府","","3.6535978126309097E-6","4.128559424554311E-6","4.755274373679783E-6","3.160554693915693E-6","","","",,,,,,,
"3947",":Noun","","商店会","","3.4613031909134943E-6","3.911266823261978E-6","4.504996775065056E-6","2.9942097100253935E-6","","","",,,,,,,
"3948",":Noun","","関西万博","","3.269008569196078E-6","3.693974221969646E-6","4.254719176450331E-6","2.827864726135094E-6","","","",,,,,,,
"3949",":Noun","","@Expo2025Japan","","3.076713947478661E-6","3.476681620677314E-6","4.004441577835607E-6","2.6615197422447943E-6","","","",,,,,,,
"3950",":Noun","","スタート","","2.4998300823264124E-6","2.8248038168003173E-6","3.25360878199143E-6","2.162484790573895E-6","","","",,,,,,,
"3951",":Noun","","大阪大学行動経済学研究会","","2.11524083889158E-6","2.3902186142156533E-6","2.753053584761979E-6","1.829794822793296E-6","","","",,,,,,,
"3952",":Noun","","https://team.expo2025.or.jp/","","1.922946217174163E-6","2.1729260129233213E-6","2.5027759861472536E-6","1.6634498389029966E-6","","","",,,,,,,
"3953",":Noun","","TEAM EXPO 2025","","1.7306515954567471E-6","1.955633411630989E-6","2.252498387532528E-6","1.4971048550126968E-6","","","",,,,,,,
"3954",":Noun","","道頓堀1丁目","","1.5383569737393304E-6","1.738340810338657E-6","2.0022207889178035E-6","1.3307598711223972E-6","","","",,,,,,,
"3955",":Noun","","街づくり","","1.3460623520219144E-6","1.5210482090463249E-6","1.7519431903030778E-6","1.1644148872320975E-6","","","",,,,,,,
"3956",":Noun","","共催","","1.1537677303044979E-6","1.3037556077539929E-6","1.5016655916883523E-6","9.980699033417977E-7","","","",,,,,,,
"3957",":Noun","","プログラム","","9.614731085870816E-7","1.0864630064616606E-6","1.2513879930736268E-6","8.317249194514983E-7","","","",,,,,,,
"3958",":Noun","","3R実証事業","","7.691784868696652E-7","8.691704051693285E-7","1.0011103944589017E-6","6.653799355611986E-7","","","",,,,,,,
"3959",":Noun","","日本印刷株式会社 情報イノベーション事業部 EXPO事業推進・共創本部 事業共創部","","3.845892434348326E-7","4.3458520258466427E-7","5.005551972294509E-7","3.326899677805993E-7","","","",,,,,,,
"3960",":Noun","","SRT","","5.36067209454281E-5","2.8761055035750647E-4","6.387207870137606E-5","4.441379201623347E-5","","","",,,,,,,
"3961",":Noun","","DNPモビリティポート","","5.039031768870241E-5","2.7035391733605616E-4","6.0039753979293515E-5","4.1748964495259464E-5","","","",,,,,,,
"3962",":Noun","","名古屋市","","4.9318183269793836E-5","2.6460170632890595E-4","5.876231240526598E-5","4.086068865493479E-5","","","",,,,,,,
"3963",":Noun","","社会実験","","4.824604885088529E-5","2.588494953217558E-4","5.748487083123846E-5","3.997241281461012E-5","","","",,,,,,,
"3964",":Noun","","路面公共交通システム","","4.717391443197672E-5","2.5309728431460575E-4","5.620742925721094E-5","3.908413697428546E-5","","","",,,,,,,
"3965",":Noun","","なごまちテラス","","4.610178001306816E-5","2.473450733074556E-4","5.492998768318342E-5","3.8195861133960786E-5","","","",,,,,,,
"3966",":Noun","","広小路本町","","4.50296455941596E-5","2.415928623003055E-4","5.365254610915591E-5","3.7307585293636115E-5","","","",,,,,,,
"3967",":Noun","","CFK","","4.3957511175251026E-5","2.3584065129315533E-4","5.237510453512838E-5","3.6419309453311444E-5","","","",,,,,,,
"3968",":Noun","","路面公共交通システムSRT","","4.2885376756342473E-5","2.300884402860052E-4","5.1097662961100855E-5","3.553103361298678E-5","","","",,,,,,,
"3969",":Noun","","Smart Roadway Transit","","4.1813242337433914E-5","2.243362292788551E-4","4.9820221387073334E-5","3.464275777266211E-5","","","",,,,,,,
"3970",":Noun","","スタート テラス型","","3.966897349961679E-5","2.128318072645548E-4","4.7265338239018285E-5","3.286620609201277E-5","","","",,,,,,,
"3971",":Noun","","中央復建コンサルタンツ株式会社","","3.859683908070822E-5","2.070795962574047E-4","4.598789666499077E-5","3.1977930251688095E-5","","","",,,,,,,
"3972",":Noun","","モビリティ 地域創生・まちづくり モビリティ コラボレーション 大日本印刷株式会社 中央復建コンサルタンツ株式会社 大日本印刷株式会社","","3.752470466179967E-5","2.0132738525025458E-4","4.471045509096325E-5","3.108965441136343E-5","","","",,,,,,,
"3973",":Noun","","まち","","5.821349825555099E-5","2.4815192355741815E-4","8.325815519217353E-5","1.2208046364769134E-4","","","",,,,,,,
"3974",":Noun","","回遊性","","3.5380435823982545E-5","1.898229632359543E-4","4.215557194290821E-5","2.931310273071409E-5","","","",,,,,,,
"3975",":Noun","","実験","","3.216403256725686E-5","1.7256633021450393E-4","3.8323247220825644E-5","2.6648275209740078E-5","","","",,,,,,,
"3976",":Noun","","バス停","","3.109189814834829E-5","1.668141192073538E-4","3.704580564679811E-5","2.575999936941541E-5","","","",,,,,,,
"3977",":Noun","","愛知県","","3.001976372943973E-5","1.610619082002036E-4","3.5768364072770596E-5","2.4871723529090742E-5","","","",,,,,,,
"3978",":Noun","","周辺","","5.287149877125444E-5","1.9367256323571432E-4","7.953786053570924E-5","4.293177752073932E-5","","","",,,,,,,
"3979",":Noun","","バス停留所","","2.7875494891622603E-5","1.4955748618590342E-4","3.321348092471556E-5","2.3095171848441403E-5","","","",,,,,,,
"3980",":Noun","","賑わい","","8.083314563254306E-4","0.01058467404295069","6.124956298751283E-4","1.8023590507350147E-4","","","",,,,,,,
"3981",":Noun","","都心部","","2.573122605380548E-5","1.3805306417160313E-4","3.065859777666051E-5","2.1318620167792064E-5","","","",,,,,,,
"3982",":Noun","","バス","","2.358695721598836E-5","1.2654864215730287E-4","2.810371462860547E-5","1.954206848714273E-5","","","",,,,,,,
"3983",":Noun","","納屋橋","","2.0370553959262674E-5","1.092920091358525E-4","2.4271389906522906E-5","1.6877240966168722E-5","","","",,,,,,,
"3984",":Noun","","モビリティポート","","1.929841954035411E-5","1.0353979812870236E-4","2.2993948332495385E-5","1.5988965125844047E-5","","","",,,,,,,
"3985",":Noun","","ポイント","","3.594932594637612E-5","1.1034071598203317E-4","4.234243631539545E-5","2.5200274595962243E-5","","","",,,,,,,
"3986",":Noun","","施設","","6.685414453839818E-5","1.4304912194909174E-4","8.183211749933071E-5","5.118994245094654E-5","","","",,,,,,,
"3987",":Noun","","沿道","","1.3937747445811301E-5","7.477874309295171E-5","1.660674046235778E-5","1.1547585924220702E-5","","","",,,,,,,
"3988",":Noun","","一般交通","","1.286561302690274E-5","6.902653208580157E-5","1.5329298888330256E-5","1.0659310083896032E-5","","","",,,,,,,
"3989",":Noun","","名古屋駅","","1.179347860799418E-5","6.327432107865144E-5","1.4051857314302735E-5","9.771034243571364E-6","","","",,,,,,,
"3990",":Noun","","乗降","","7.504940932359933E-6","4.02654770500509E-5","8.942091018192649E-6","6.2179308822726855E-6","","","",,,,,,,
"3991",":Noun","","催し","","6.43280651345137E-6","3.451326604290078E-5","7.664649444165128E-6","5.329655041948016E-6","","","",,,,,,,
"3992",":Noun","","見どころ","","5.360672094542809E-6","2.876105503575065E-5","6.387207870137607E-6","4.441379201623347E-6","","","",,,,,,,
"3993",":Noun","","デジタル案内板","","4.288537675634247E-6","2.3008844028600524E-5","5.109766296110085E-6","3.5531033612986775E-6","","","",,,,,,,
"3994",":Noun","","正着性","","1.0721344189085618E-6","5.752211007150131E-6","1.2774415740275212E-6","8.882758403246694E-7","","","",,,,,,,
"3995",":Noun","","軽仮設機材","","2.3028034300789606E-5","2.413126324911346E-5","2.4143216162650218E-5","1.1758376603756726E-5","","","",,,,,,,
"3996",":Noun","","機材管理システム","","2.2558074417100022E-5","2.363878848892747E-5","2.365049746545327E-5","1.1518409734292306E-5","","","",,,,,,,
"3997",":Noun","","金属対応RFID","","2.1148194766031267E-5","2.21613642083695E-5","2.2172341373862447E-5","1.0798509125899033E-5","","","",,,,,,,
"3998",":Noun","","金属対応","","2.0678234882341686E-5","2.1668889448183518E-5","2.1679622676665506E-5","1.055854225643461E-5","","","",,,,,,,
"3999",":Noun","","入出庫","","1.9738315114962518E-5","2.0683939927811535E-5","2.0694185282271617E-5","1.0078608517505766E-5","","","",,,,,,,
"4000",":Noun","","レンタル","","1.9268355231272934E-5","2.0191465167625546E-5","2.0201466585074673E-5","9.838641648041342E-6","","","",,,,,,,
"4001",":Noun","","削減 軽仮設機材レンタル業アクトワンヤマイチ","","1.879839534758335E-5","1.9698990407439563E-5","1.9708747887877728E-5","9.598674778576919E-6","","","",,,,,,,
"4002",":Noun","","サービス 認証・セキュリティ BPO・業務効率化 DX 認証・セキュリティ データ流通 大日本印刷株式会社","","1.8328435463893766E-5","1.920651564725357E-5","1.9216029190680784E-5","9.358707909112495E-6","","","",,,,,,,
"4003",":Noun","","株式会社アクトワンヤマイチ","","1.7858475580204183E-5","1.871404088706758E-5","1.872331049348384E-5","9.118741039648074E-6","","","",,,,,,,
"4004",":Noun","","金属製品","","1.6918555812825015E-5","1.7729091366695604E-5","1.7737873099089954E-5","8.638807300719228E-6","","","",,,,,,,
"4005",":Noun","","効率化","","6.772120856158175E-5","1.6502133051025505E-4","8.69414579734441E-5","6.996612374622328E-5","","","",,,,,,,
"4006",":Noun","","電子タグ","","1.4568756394377098E-5","1.526671756576566E-5","1.527427961310524E-5","7.438972953397112E-6","","","",,,,,,,
"4007",":Noun","","建設","","1.4098796510687513E-5","1.477424280557967E-5","1.4781560915908296E-5","7.199006083932689E-6","","","",,,,,,,
"4008",":Noun","","検収作業時間","","1.362883662699793E-5","1.4281768045393682E-5","1.4288842218711355E-5","6.959039214468266E-6","","","",,,,,,,
"4009",":Noun","","DNP RFID導入検証支援サービス","","1.3158876743308347E-5","1.3789293285207692E-5","1.3796123521514409E-5","6.719072345003843E-6","","","",,,,,,,
"4010",":Noun","","レンタル業務","","1.1748997092239595E-5","1.2311869004649726E-5","1.2317967429923581E-5","5.9991717366105744E-6","","","",,,,,,,
"4011",":Noun","","Radio Frequency Identification","","1.1279037208550011E-5","1.1819394244463735E-5","1.1825248732726635E-5","5.759204867146153E-6","","","",,,,,,,
"4012",":Noun","","読み取り精度","","1.0809077324860425E-5","1.1326919484277747E-5","1.1332530035529694E-5","5.519237997681729E-6","","","",,,,,,,
"4013",":Noun","","国際物流総合展2023","","1.0339117441170843E-5","1.0834444724091759E-5","1.0839811338332753E-5","5.279271128217305E-6","","","",,,,,,,
"4014",":Noun","","BIPROGY株式会社","","2.2384267563544337E-5","4.768078250790372E-5","3.384515150304551E-5","1.416243369794817E-5","","","",,,,,,,
"4015",":Noun","","ペーパーレス化","","8.929237790102091E-6","9.35702044353379E-6","9.36165524674192E-6","4.559370519824037E-6","","","",,,,,,,
"4016",":Noun","","試用期間","","8.459277906412507E-6","8.864545683347802E-6","8.868936549544977E-6","4.319403650359614E-6","","","",,,,,,,
"4017",":Noun","","専門","","9.917026178400888E-6","1.6702563260594803E-5","1.1543057586994951E-5","5.183715445954769E-6","","","",,,,,,,
"4018",":Noun","","標準化","","2.5411751670083013E-5","3.615927347289368E-5","4.027662464235775E-5","1.9079515422729506E-5","","","",,,,,,,
"4019",":Noun","","同社","","7.049398255343756E-6","7.387121402789835E-6","7.390780457954148E-6","3.5995030419663447E-6","","","",,,,,,,
"4020",":Noun","","背景 アクトワンヤマイチ","","6.579438371654173E-6","6.894646642603846E-6","6.8980617607572045E-6","3.3595361725019213E-6","","","",,,,,,,
"4021",":Noun","","検討","","6.854994885091658E-6","7.580491770331101E-6","7.755056625527205E-6","3.7545711993416133E-6","","","",,,,,,,
"4022",":Noun","","デジタルトランスフォーメーション","","1.1979184899046053E-4","1.3228530192253547E-4","1.7527263102578498E-4","1.230361097903787E-4","","","",,,,,,,
"4023",":Noun","","本システム","","3.7596790695166697E-6","3.939798081487912E-6","3.941749577575545E-6","1.919734955715384E-6","","","",,,,,,,
"4024",":Noun","","導入事例","","2.8197593021375027E-6","2.9548485611159338E-6","2.9563121831816587E-6","1.4398012167865382E-6","","","",,,,,,,
"4025",":Noun","","一括読み取り","","1.8798395347583349E-6","1.969899040743956E-6","1.9708747887877725E-6","9.59867477857692E-7","","","",,,,,,,
"4026",":Noun","","検収","","1.4098796510687514E-6","1.4774242805579669E-6","1.4781560915908294E-6","7.199006083932691E-7","","","",,,,,,,
"4027",":Noun","","/www.logis-tech-tokyo.gr.jp/ie/index.html *2 DNP RFID","","9.399197673791674E-7","9.84949520371978E-7","9.854373943938862E-7","4.79933738928846E-7","","","",,,,,,,
"4028",":Noun","","アナログ業務","","4.699598836895837E-7","4.92474760185989E-7","4.927186971969431E-7","2.39966869464423E-7","","","",,,,,,,
